"year","ADID","CreativeUrl","Currency.Code","Spend","Impressions","StartDate","EndDate","OrganizationName","BillingAddress","CandidateBallotInformation","PayingAdvertiserName","CommitteeName","CommitteeIdentificationNumber","DisclosureNameOfCommittee","AdvertisingJurisdiction","Gender","AgeBracket","CountryCode","Regions..Included.","Regions..Excluded.","Electoral.Districts..Included.","Electoral.Districts..Excluded.","Radius.Targeting..Included.","Radius.Targeting..Excluded.","Metros..Included.","Metros..Excluded.","Postal.Codes..Included.","Postal.Codes..Excluded.","Location.Categories..Included.","Location.Categories..Excluded.","Interests","OsType","Segments","Language","AdvancedDemographics","Targeting.Connection.Type","Targeting.Carrier..ISP.","CreativeProperties","id","text"
2024,"6c62585f7619b7d72f09c9818f41d74709f788a6cd3b7d3d0c831706ebbd16b6","https://www.snap.com/political-ads/asset/faa64f8d9e41318f8d389bb15ef1f4217ef53417bd4a50504112469ca192db3b?mediaType=png","USD",809,134048,"2024/05/24 19:02:28Z","2024/06/19 03:59:00Z","BCom Solutions","919 Central Ave,Auburn,68305,US","Gerry Connolly for Congress","Gerry Connolly for Congress",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"22315,22310,22182,22181,22180,22153,22152,22151,22150,22124,22102,22079,22067,22066,22060,22043,22042,22039,22033,22032,22031,22030,22027,22015,22003,20194,20192,20191,20190,20171,20170,20151,20124,20121,20120,20041",NA,NA,NA,NA,NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://gerryconnolly.com/?utm_source={{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{creative.name}}",6759,"A REPORT CARD WE CAN GET BEHIND MOST PRODUCTIVE NARAL Pro - Choice America A MEMBER OF CONGRESS Planned Parenthood Action Fund A League of Conservation Voters A National Education Association ( NEA ) A NORML ( National Organization for the Reform of Marijuana Laws ) A NRA F DEMOCRATIC PRIMARY : VOTE ON OR BEFORE JUNE 18 GERRY CONNOLLY CONGRESS"
2020,"636c40e8614ffc354251cb5376eda463a95dd9fb2d533448d6e338d99dfbb517","https://www.snap.com/political-ads/asset/a30f9fb91d63e92acb0235e5da84918e6a656d886b9c32e445aae6acab97965f?mediaType=png","USD",128,17207,"2020/09/29 15:48:59Z",NA,"Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18-45","united states","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://register.vote.org/?partner=243304&campaign=CK-VPC-OVR20-SC-VDO.C07-FL-PWFL-BO-18.45-C01_T01_D00_P03",2323,">> Hey Florida ! REGISTER TO VOTE DEADLINE 10/5"
2021,"f74a73429a13368f85153f0aabe9bb8a1ffc65ff06e3c4358d327cf244dd4483","https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png","USD",76,10830,"2021/01/22 15:12:53Z",NA,"Pythia Public","214 N 11th Street  6N,Brooklyn,11211,US","Save the NYC Hotel Industry","Hotel Association of NYC",NA,NA,NA,NA,NA,"21+","united states",NA,NA,NA,NA,"latitude 40.75;longitude -73.99;radius 0.52,latitude 40.73;longitude -73.99;radius 0.3,latitude 40.74;longitude -74.0;radius 0.3,latitude 40.73;longitude -74.0;radius 0.3,latitude 40.74;longitude -74.01;radius 0.52,latitude 40.77;longitude -73.99;radius 0.3,latitude 40.79;longitude -73.95;radius 0.52,latitude 40.83;longitude -73.94;radius 0.3,latitude 40.84;longitude -73.94;radius 0.3,latitude 40.85;longitude -73.93;radius 0.3,latitude 40.87;longitude -73.92;radius 0.52,latitude 40.8;longitude -73.94;radius 0.52,latitude 40.76;longitude -73.99;radius 0.3,latitude 40.86;longitude -73.93;radius 0.3,latitude 40.83;longitude -73.92;radius 0.5,latitude 40.83;longitude -73.93;radius 0.5,latitude 40.85;longitude -73.91;radius 0.5,latitude 40.81;longitude -73.92;radius 0.5,latitude 40.81;longitude -73.91;radius 0.5,latitude 40.82;longitude -73.91;radius 0.5,latitude 40.85;longitude -73.9;radius 0.5,latitude 40.86;longitude -73.89;radius 0.5,latitude 40.82;longitude -73.9;radius 0.5,latitude 40.84;longitude -73.88;radius 0.5,latitude 40.88;longitude -73.9;radius 0.74,latitude 40.86;longitude -73.9;radius 0.74,latitude 40.82;longitude -73.89;radius 0.74,latitude 40.79;longitude -73.73;radius 1.0,latitude 40.8;longitude -73.74;radius 1.0,latitude 40.66;longitude -73.93;radius 0.5,latitude 40.71;longitude -73.95;radius 0.5,latitude 40.68;longitude -73.9;radius 0.5,latitude 40.68;longitude -73.88;radius 0.5,latitude 40.63;longitude -73.95;radius 0.5,latitude 40.66;longitude -73.91;radius 0.5,latitude 40.69;longitude -73.92;radius 0.5,latitude 40.65;longitude -73.96;radius 0.5,latitude 40.61;longitude -73.97;radius 0.5,latitude 40.68;longitude -73.93;radius 0.5,latitude 40.61;longitude -73.92;radius 1.2,latitude 40.65;longitude -73.9;radius 0.5,latitude 40.7;longitude -73.92;radius 0.5,latitude 40.65;longitude -73.89;radius 0.5,latitude 40.79;longitude -73.81;radius 0.97,latitude 40.75;longitude -73.85;radius 0.5,latitude 40.77;longitude -73.87;radius 0.5,latitude 40.77;longitude -73.89;radius 0.5,latitude 40.75;longitude -73.89;radius 0.5,latitude 40.69;longitude -73.76;radius 0.5,latitude 40.68;longitude -73.84;radius 0.5,latitude 40.7;longitude -73.82;radius 0.52,latitude 40.69;longitude -73.82;radius 0.5,latitude 40.68;longitude -73.81;radius 0.5,latitude 40.69;longitude -73.85;radius 0.5,latitude 40.71;longitude -73.78;radius 0.5,latitude 40.72;longitude -73.8;radius 0.5,latitude 40.7;longitude -73.8;radius 0.5,latitude 40.67;longitude -73.77;radius 0.5,latitude 40.7;longitude -73.81;radius 0.28,latitude 40.67;longitude -73.8;radius 0.5",NA,NA,NA,NA,NA,NA,NA,"Frequent Hotel Guests",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://keyto.nyc/save-the-hotels/?utm_source=snapchat&utm_campaign={{campaign.name}}&utm_content={{creative.name}}&utm_medium=paid-digital",4432,"Hotels and the tourism industry add $ 22B to our economy a year . Tell City Hall : Keep hotels open to keep NYC afloat KEY TONYC"
2024,"3612ffa2dd6e3c7ce29e2bc867d8d458d61feac29722a95b07f335748625e840","https://www.snap.com/political-ads/asset/3edeec67ec7d518a8009e64f17c5546c1c407d75e56fd60f73f34a2b8c1eb804?mediaType=png","USD",103,11482,"2024/07/18 04:00:47Z","2024/08/01 03:59:59Z","Harris for President","US","Joe Biden","Biden for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30044,30071,30084,30087,30317,30341",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://joebiden.com/abortion/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Repro1&utm_campaign=July",7775,"Biden - Harris HQ @BidenHQ Planner of Trump's Project 2025 calls for repealing the 19th Amendment , which gave women the right to vote . @BIDENHQ PAID FOR BY BIDEN FOR PRESIDENT"
2022,"d9fe57aa7fbb38803838c2bf228f93bf02eec56454e130563557dc2d08a1ffe5","https://www.snap.com/political-ads/asset/d33097e9ccf971c4231759d6d5d11d60e4bc229870f0eb8de1ab3b333a60185c?mediaType=png","USD",869,48234,"2022/09/08 20:09:52Z","2022/11/09 01:59:52Z","Open Hand Media","235 E. Broadway, Suite 320, Long Beach, CA,Long Beach,90803,US",NA,"PPOSBC Community Action Fund PAC","Planned Parenthood of Orange & San Bernardino Counties’ Community Action Fund PAC","FEC ID# C00687848","Planned Parenthood of Orange & San Bernardino Counties’ Community Action Fund PAC","California's 40th Congressional District","FEMALE","18+","united states",NA,NA,NA,NA,"latitude 33.71960774804988;longitude -117.79173882671846;radius 2.57,latitude 33.77628231635106;longitude -117.75327729053913;radius 5.0,latitude 33.601532153138166;longitude -117.64131989928654;radius 2.33,latitude 33.58772699862645;longitude -117.68852033118127;radius 1.43,latitude 33.65452293315501;longitude -117.64624318514029;radius 3.48,latitude 33.73991868107733;longitude -117.62035080110178;radius 5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://www.plannedparenthoodaction.org/community-action-fund-planned-parenthood-orange-and-san-bernardi/vote-pro-choice-vote-asif-mahmood",4935,"POLITICO Republican Graham introduces bill that would restrict abortions nationwide POLITICO | SEPTEMBER 13 , 2022 Republicans will stop at nothing to ban abortion across the country . The only way to ensure freedom of choice is to vote for progressive , pro - choice candidates who will protect abortion access . Paid for by Planned Parenthood of Orange & San Bernardino Counties ' Community Action Fund PAC ( www.Community Action Fund.org ) . Not authorized or paid for by any candidate or candidate's committee ."
2023,"e6a5650bcf2a4cb363d4a670cfaedba1bbfa61cfbf1b06a6d5b82f4920d7fafa","https://www.snap.com/political-ads/asset/0685566c39321d9dcfb3755c554fbd747e5369f46e3eeadd962cc69a168f5a5d?mediaType=png","USD",165,47459,"2023/04/04 22:34:01Z","2023/07/01 03:59:00Z","Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"PPFA",NA,NA,NA,NA,"FEMALE","18-35","united states","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","es",NA,NA,NA,"web_view_url:https://www.plannedparenthood.org/es/sobre-nosotros/sala-de-prensa/campanas/tu-salud-es-nuestra-prioridad?utm_source=Snapchat&utm_medium=SC&utm_campaign=CK.PPFA.RSSP23.MF.SC.SPN.SpS.UT.FE.18_35.SC.Static.YourBody",6107,"En Planned Parenthood creemos que las decisiones que tomes sobre TU CUERPO , SON SOLO TUYAS . Թ"
2020,"a5f25c2c333df7dc4f71cabd7a33179e52baaf44359e9e7b9b6c1fb5a1e4ca62","https://www.snap.com/political-ads/asset/8d76ea3a8596b4ef568db8f7563df00d36a4251f3a25c649880417378048ee08?mediaType=png","USD",7234,2825161,"2020/12/10 20:30:00Z","2021/01/05 22:00:00Z","Lockwood Strategy","1140 3rd St. NW,Washington,20002,US",NA,"Majority Forward",NA,NA,NA,NA,NA,"18-35","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,"31801,39827,30740,39836,31812,31510,31827,30107,30028,39897,31310,31516,31566,31798,31641,30624,30634,30506,39867,30516,31789,30755,30041,31634,31568,31041,31316,30557,31058,30049,31815,30548,31537,30420,30633,31555,30019,30452,30631,31095,30425,30011,30635,30040,30185,31712,31720,31908,31558,31036,31014,39837,30519,31836,31544,30517,30515,31011,31826,31549,30521,30292,31047,31790,31076,39854,30705,31636,30554,31060,31068,30808,30905,31604,30184,31094,31005,31793,30820,31313,31012,31324,31523,30179,31001,30428,30471,30427,31315,30421,31512,31071,39841,31037,30045,30520,31808,31825,31308,30668,30124,39834,31035,31548,31807,30446,30474,31025,30534,31019,31077,31650,39818,31774,31773,30115,30413,30542,30736,39851,30473,31788,30143,30052,30442,31831,31040,30256,30528",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://georgia.gov/early-voting?utm_source=snap&utm_medium=paid-awr&utm_campaign=mf&utm_term=ga-1835-dm&utm_content=2C538681",2925,"GEORGIA BRING 3 FRIENDS TO VOTE EARLY 용 STARTING DEC 14TH Paid for by Majority Forward"
2020,"b1c18c0daece4b8b270a44549fa9fc1a9ea6019566c269d184c9d7de1dd82524","https://www.snap.com/political-ads/asset/d3a0ab7cf0f75faf0a10a5a4c680cdb4ed9b6f4ec19ade722cafd25cd41a9501?mediaType=png","USD",398,48158,"2020/09/15 00:00:02Z","2020/11/04 00:00:00Z","Horizon Media","75 Varick Street,New York,10013,US",NA,"Latino Victory Project",NA,NA,NA,NA,"FEMALE","18+","united states","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","es",NA,NA,NA,"web_view_url:https://votelikeamadre.com?utm_source=snapchat&utm_medium=social&utm_campaign=vote&utm_term=hispanic&utm_content=image",1255,"VOTE LIKE A MADRE BY MAIL #Vote Like A Madre"
2024,"5c43588ad62997aca7b20a3edac07c78e19bbe5972ffe6cdb0aa96c82ea2f65d","https://www.snap.com/political-ads/asset/4d0d43248565457cf423a5d67bfc11371058feda93e535c0be610f59b6557c7f?mediaType=png","USD",979,104482,"2024/08/28 04:00:04Z","2024/11/06 01:59:00Z","Voter Formation Project","712 H St NE PMB 41,Washington,20002,US",NA,"Voter Formation Project",NA,NA,NA,NA,NA,"18+","united states","Arizona","Alabama,Alaska,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chat Fiction Enthusiasts,Crypto Enthusiasts,Console Gamers,PC Gamers,Money Minders,Parents & Family-Focused,Online Shoppers,Soccer Enthusiasts",NA,NA,"es",NA,NA,NA,"web_view_url:https://mobilize-es.voterformationproject.org?utm_source=snap&utm_brand=vfp&utm_medium=paid-cnv&utm_campaign=24mb-go-p1-ced&utm_term=az-l-es-vlalint&utm_content=VFP9585YX7N",7531,"ELIJAMOS A LOS QUE DESEAN LO MEJOR PARA NUESTRAS FAMILIAS the VOTER FORMATION project ELIJAMOS A LOS QUE DESEAN LO MEJOR PARA NUESTRAS FAMILIAS Vota antes del 5 de noviembre ELIJAMOS A LOS QUE DESEAN LO MEJOR PARA NUESTRAS FAMILIAS PAID FOR BY VOTER FORMATION PROJECT"
2021,"66c2172bbb9efe91730476889ee6ef2d88c959dd66f0bd3ac32884c7343b5bd0","https://www.snap.com/political-ads/asset/4a01b3b3bfd5da6600325ef93659d53bdbdaa377f41d99a117d9f41377019a9f?mediaType=png","USD",19,5405,"2021/02/05 16:54:58Z","2021/02/06 18:01:59Z","Mandate Media","US","Senator Ron Wyden","& Authorized by Wyden for Senate",NA,NA,NA,NA,NA,"18+","united states","Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Political News Watchers",NA,NA,NA,NA,NA,NA,"web_view_url:https://www.standtallforamerica.com/petition/vote-by-mail-lead/a/",4426,"THE RIGHT TO VOTE SHOULD BE ACCESSIBLE TO ALL . OFFICIAL ELECTION MAIL TELL CONGRESS TO EXPAND VOTE BY MAIL . SWIPE UP T"
2019,"0cc07c2f586921db4749b612d1f403f929621f88e93862133b7be7e93e2a120c","https://www.snap.com/political-ads/asset/09a8bd38b186069daa62d1434869db43971dd6e08fdb52e86446ac57925be0e8?mediaType=png","USD",51,18426,"2019/09/04 04:00:00Z","2019/08/31 03:59:59Z","Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"32223,33913,33912,32563,32097,32952,34286,32541,33556,32141,34145,34613,34465,34481,34212,32081,32583,34219,33928,33455,33547,34134,33572,34223,32128,34238,32060,34202,34446,33629,34685,33541,32129,33432,32226,33967,34691,34109,33991,32405,34974,33062,33764,32233,33558,34601,33487,34606,33566,33772,34233,32713,32796,34480,32789,34112,32751,33823,33761,32536,33486,32504,34639,32804,32778,32757,32539,32806,33852,33626,33496,33770,33703,32953,32927,34695,33903,32205,33426,32905,34747,32547,34982,32726,32548,33825,34771,34736,33709,33462,32701,33584,34772,32605,33860,33325,32901,34208,33755,34207,33067,33331,33606,33909,34769,32803,33328,33470,33073,32962,33625,33897,33936,33771,32311,34472,32763,32960,33782,34714,33602,33563,33781,33431,33701,33334,33323,33901,33870,32177,33830,33570,33484,33801,33707,34234,33174,33314,32505,33401,33135,32773,32809,33607,33327,32277,33130,33054,33150,33189,33144,33441,33460,33166,33711,32810,33407,32211,33168,33028,32829,33406,33444,32301,33185,33409,32601,33141,33138,33805","34637,32193,32619,33576,33953,32568,32189,34484,32420,32134,33960,33786,34269,32466,32531,33946,32071,34756,32732,34797,33922,32040,32438,32625,34739,32133,32328,34289,32195,33762,32187,32145,33051,32110,32347,32113,34141,33513,33876,32403,33001,32058,32666,32617,32431,33834,33840,32621,32508,33850,32730,33744,33839,33158,33031,33394,32502,32445,32096,33620,33848,33194,33310,33122,32332,33476,32324,33854,33082,32313,33858,32352,32343,33957,33715,34224,33955,33931,34292,34428,34442,33982,32425,34688,32776,34432,32968,34105,32046,34448,33875,33565,34450,34103,34241,32148,32766,32428,32569,32132,34602,34987,34951,32179,33412,33525,33898,32407,32176,34210,34482,32669,33704,32433,33954,34453,33037,33332,32344,34117,32025,32222,33896,32653,33330,33616,33972,32827,33760,33873,32908,33004,33853,32821,33170,32641,33146,33136,34142,33182,32206,34947,34475,33971,33184,33129,32963,33950,32327,34110,32080,32459,32934,34275,34285,32408,34957,33706,34654,33542,34476,33993,33472,34287,33905,32444,34113,34471,34104,32926,33811,32967,33708,32966,32118,34677,33408,34652,33434,33803,32836,32308,32119,32401,32819,32221,32606,34715,32832,33569,33907,33544,33180,33140,34205,33510,33442,33763,33304,34638,33618,32750,33609,34266,32826,33069,32117,33705,33417,33712,34473,33127,33030,32305,33145,33013,33603,33010,33461,33914,33446,32578,32940,32259,32566,32003,32571,34683,33710,33467,32724,34698,33952,33437,33458,33418,32955,34997,32168,32137,33596,34684,32780,32607,32216,32073,32210,33990,32084,32258,33511,32506,32708,33713,34983,33445,32725,34953,33810,32608,33324,33756,33647,33020,33177,33009,32818,33193,33319,33614,33173,33309,33179,33578,34744,32822,34758,33172,33025,33612,33617,34759,32807,33060,33610,32209,33142,33844,32304,33176,32208,32811,33435",NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://register.vote.org/?partner=243304&campaign=CK-VPC-OVR20-SC-VDO.A01-FL-Zips-BO-13.35",611,"SWIPE TO REGISTER TO VOTE EAL OF THE E OF STATE FLORIDA IN GOD WE TRUST ГГ"
2020,"b624f639979be79a7eadd655ac28459cbbb5136ea00cc9144cbea12ef6bf0210","https://www.snap.com/political-ads/asset/fa5373c124e2a8b219512c6721e24b98c993a0e088d5b6c8e25f93c81a1c708c?mediaType=png","USD",5239,557218,"2020/10/21 19:11:26Z","2020/11/02 19:59:59Z","Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://www.voterparticipation.org/early-voting-locations/?utm_source=vpc&utm_campaign=CK-VPC-EV20-SC-VPC.B01-MI-MIML-C01_T01_D00_P04",2845,"W // voterparticipation CENTER FIND YOUR EARLY VOTING LOCATION TODAY"
2025,"cf69a2c082d2ca67c79acfeefb7b3683f536c905156827b46611192b26358545","https://www.snap.com/political-ads/asset/69e9268e07161c34f04856213b486178cf9b06efd6a69353f8580edcc1323e53?mediaType=png","USD",48,2650,"2025/03/21 17:48:14Z",NA,"Mercy USA","US",NA,"Mercy-USA",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philanthropists",NA,NA,NA,NA,NA,NA,"web_view_url:https://mercyusa.org/Ramadan-2025?utm_source=Snapchat&utm_medium=paid-social&utm_campaign=LTN_2025_{{campaign.name}}&utm_content={{ad.id}}",8920,"adidas SHINE THE LIGHT of Mercy Maximize Your Blessings and Show the Power of Mercy Give Zakat"
2020,"a300c6cc5a3690452ea1abb12acf4da756cfeca817fb1f0f04ba56bb9dab08ce","https://www.snap.com/political-ads/asset/23006a97cb5eba943fa7f376d041d7220408b75dead1afc1ce4e47243b9981fc?mediaType=png","USD",1855,337506,"2020/10/26 05:00:00Z","2020/11/01 04:59:59Z","Bully Pulpit Interactive","1445 New York Ave NW,Washington,20005,US","Democratic National Committee","Democratic National Committee",NA,NA,NA,NA,NA,"18-24","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collegiates",NA,"Provided by Advertiser",NA,NA,NA,NA,NA,2487,"VOTE EARLY VOTE BLUE Vote For Our Future NORTH CAROLINA I'm an Early Voter ! *** 20 MILLION BALLOTS CAST AND COUNTING VOTE BLUE 2020 ! WE HAVE THE POWER PAID FOR BY THE DEMOCRATIC NATIONAL COMMITTEE , DEMOCRATS.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE ."
2020,"de6af81de98051639555abd51cbd6cbcf31d2d8ac7d085860995c1e2b7bf5cc4","https://www.snap.com/political-ads/asset/027a51e9a58ff27e87935f9e3751617455fe46c6fd1da2eab44d0715e218e951?mediaType=png","USD",939,186038,"2020/11/19 15:26:25Z","2020/12/08 04:59:59Z","Hawkfish LLC","909 Third Avenue,New York,10022,US","Collective PAC","The Collective PAC",NA,NA,NA,NA,NA,"18-30","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://votetolive.org/vote-to-live-2/?utm_source=&utm_medium=&utm_campaign=&utm_content=&hft_id=~00_~01snap_~02_~03cpm_~04rs_~05pn_~06fc1_~07ga_~08typ77_~09VoterReg_~10_~11DownToGeorgia_~12na_~130_~14en_",2249,"Georgia ! It's all down to us . Register to vote in the Georgia Runoff Register Now PAID FOR BY THE COLLECTIVE EDUCATION FUND"
2025,"1dd2dd0d23f38686f4bb942c87759feb9998e8e7de3aef379860efee397ec4d0","https://www.snap.com/political-ads/asset/ac3f694d7b92156e1bf621dae3949fdac898f3cb3a43d5ee85fb204f69ff6c83?mediaType=png","USD",139,8919,"2025/11/04 16:24:42Z","2025/12/11 04:58:00Z","Ben and Jerry s Homemade Inc","530 Community Drive,South Burlington,05403,US",NA,"Ben & Jerry's",NA,NA,NA,NA,NA,"18-44","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advocates & Activists,Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Philanthropists,Collegiates",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://activism.benjerry.com/page/173269/petition/1?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=BJ-WITHIN_Q325_Activism_Conversion&utm_term=ActivismInterests&utm_content=static&utm_objective=convert&utm_root=d&",8628,"REE SPEECH MELTS IN SILENCE ACT NOW TO DEFEND FREE SPEECH"
2025,"ecb7b4d38bcdf035ba8981e8a5e140f6f9cbe9f5d6eb2f33c0ab9b1f3a81bd72","https://www.snap.com/political-ads/asset/067e614fba5b52020208479e298d395d4ee0b436698eac8b621bf6b2ed1bcecb?mediaType=png","USD",4720,241679,"2025/10/31 20:22:44Z","2025/11/05 04:00:00Z","Unified","180 Madison Ave New York,New York,10016,US",NA,"California Secretary of State","California Secretary of State","90-0603904","California Secretary of State","California",NA,"18+","united states","California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","es",NA,NA,NA,"web_view_url:https://vote.ca.gov/?utm_source=RSEDigital&utm_medium=Unified_Snapchat&utm_campaign=Campaign_4&utm_content=SP_Static_Vote_Now_Green_V1",8642,"Elección Especial 4 de noviembre Tu voz importa . ¡ VOTA AHORA ! Buzón • En persona • Voto por correo ☑ CALIFORNIA TRUSTED INFO PAGADO POR LA SECRETARÍA DE ESTADO DE CALIFORNIA Para más información , visita : vote.ca.gov"
2022,"baddde29ba306d8915295b9d01f932876810141515d419d6d82ac552b5ec1277","https://www.snap.com/political-ads/asset/6a6a56cc0ad5bc883d5bc8ad80dc69da96e94ff313bcc5d9bc941a039e34387f?mediaType=png","USD",47,1872,"2022/06/17 20:57:00Z","2022/11/09 00:59:00Z","Wavelength Strategy","US","Catherine Cortez Masto for Senate","Catherine Cortez Masto",NA,NA,NA,NA,NA,"18+","united states",NA,"California",NA,NA,NA,NA,"Reno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm",4776,"HPOA MESQUITE POLICE MPOA OFFICERS ' ASSOCIATION NAPSO J. SOTO ++++ LYPPACE LO JUPOR WILE CLARK COURTVISO ASSO SOCIATION Police Chief Jason Soto Endorses Catherine Cortez Masto in Senate Bid KOLO PAID FOR BY CATHERINE CORTEZ MASTO FOR SENATE 8/10/22"
